date,product_id,category,sales_qty,revenue,price,inventory_qty,promotion_flag
2023-07-05,SKU-8891,FMCG,196.0,15360.52,78.37,2728.0,0
2023-07-06,SKU-0562,Apparel,66.0,13392.06,202.91,581.0,0
2023-07-06,SKU-0821,Electronics,30.0,6136.8,204.56,441.0,0
2023-07-06,SKU-1134,FMCG,239.0,10422.79,43.61,2423.0,1
2023-07-06,SKU-2201,Home,26.0,10370.88,398.88,320.0,0
2023-07-06,SKU-3305,Electronics,35.0,10248.0,292.8,570.0,1
2023-07-06,SKU-4412,FMCG,214.0,6471.36,30.24,1275.0,0
2023-07-06,SKU-5501,Apparel,63.0,9174.06,145.62,913.0,0
2023-07-06,SKU-6623,Home,27.0,6767.28,250.64,369.0,0
2023-07-06,SKU-7734,Electronics,28.0,13966.4,498.8,293.0,0
2023-07-06,SKU-8891,FMCG,244.0,16948.24,69.46,2909.0,1
2023-07-07,SKU-0562,Apparel,76.0,15504.76,204.01,477.0,0
2023-07-07,SKU-0821,Electronics,32.0,6369.92,199.06,504.0,0
2023-07-07,SKU-1134,FMCG,208.0,10757.76,51.72,2392.0,0
2023-07-07,SKU-2201,Home,25.0,10309.5,412.38,386.0,0
2023-07-07,SKU-3305,Electronics,36.0,12898.8,358.3,458.0,0
2023-07-07,SKU-4412,FMCG,192.0,5786.88,30.14,2751.0,0
2023-07-07,SKU-5501,Apparel,68.0,8968.52,131.89,771.0,1
2023-07-07,SKU-6623,Home,24.0,6209.52,258.73,158.0,0
2023-07-07,SKU-7734,Electronics,31.0,16000.96,516.16,477.0,0
2023-07-07,SKU-8891,FMCG,190.0,14639.5,77.05,2301.0,0
2023-07-08,SKU-0562,Apparel,81.0,15718.05,194.05,767.0,0
2023-07-08,SKU-0821,Electronics,33.0,6542.91,198.27,366.0,0
2023-07-08,SKU-1134,FMCG,256.0,12264.96,47.91,2773.0,0
2023-07-08,SKU-2201,Home,30.0,12179.7,405.99,372.0,0
2023-07-08,SKU-3305,Electronics,34.0,9666.54,284.31,464.0,1
2023-07-08,SKU-4412,FMCG,269.0,7930.12,29.48,1882.0,0
2023-07-08,SKU-5501,Apparel,73.0,11306.24,154.88,615.0,0
2023-07-08,SKU-6623,Home,29.0,7168.51,247.19,187.0,0
2023-07-08,SKU-7734,Electronics,30.0,15706.8,523.56,421.0,0
2023-07-08,SKU-8891,FMCG,222.0,17098.44,77.02,1640.0,0
2023-07-09,SKU-0562,Apparel,87.0,14254.08,163.84,329.0,1
2023-07-09,SKU-0821,Electronics,41.0,7819.11,190.71,579.0,0
2023-07-09,SKU-1134,FMCG,370.0,15373.5,41.55,933.0,1
2023-07-09,SKU-2201,Home,26.0,10274.94,395.19,294.0,0
2023-07-09,SKU-3305,Electronics,41.0,12097.05,295.05,246.0,1
2023-07-09,SKU-4412,FMCG,263.0,6711.76,25.52,1078.0,1
2023-07-09,SKU-5501,Apparel,69.0,10089.18,146.22,366.0,0
2023-07-09,SKU-6623,Home,26.0,6450.6,248.1,376.0,0
2023-07-09,SKU-7734,Electronics,37.0,19188.2,518.6,588.0,0
2023-07-09,SKU-8891,FMCG,246.0,20199.06,82.11,2177.0,0
2023-07-10,SKU-0562,Apparel,39.0,7730.19,198.21,653.0,0
2023-07-10,SKU-0821,Electronics,25.0,5093.25,203.73,597.0,0
2023-07-10,SKU-1134,FMCG,188.0,9369.92,49.84,2419.0,0
2023-07-10,SKU-2201,Home,24.0,9472.32,394.68,329.0,0
2023-07-10,SKU-3305,Electronics,38.0,11126.02,292.79,309.0,1
2023-07-10,SKU-4412,FMCG,194.0,5951.92,30.68,1539.0,0
2023-07-10,SKU-5501,Apparel,58.0,8892.56,153.32,528.0,0
2023-07-10,SKU-6623,Home,23.0,5824.52,253.24,304.0,0
2023-07-10,SKU-7734,Electronics,31.0,15395.53,496.63,249.0,0
2023-07-10,SKU-8891,FMCG,258.0,17226.66,66.77,1807.0,1
2023-07-11,SKU-0562,Apparel,55.0,11531.85,209.67,698.0,0
2023-07-11,SKU-0821,Electronics,33.0,6712.86,203.42,,0
2023-07-11,SKU-1134,FMCG,183.0,9435.48,51.56,2544.0,0
2023-07-11,SKU-2201,Home,38.0,12535.82,329.89,201.0,1
2023-07-11,SKU-3305,Electronics,31.0,10501.56,338.76,214.0,0
2023-07-11,SKU-4412,FMCG,205.0,6383.7,31.14,2822.0,0
2023-07-11,SKU-5501,Apparel,54.0,8229.6,152.4,530.0,0
2023-07-11,SKU-6623,Home,20.0,5188.6,259.43,150.0,0
2023-07-11,SKU-7734,Electronics,27.0,12913.56,478.28,497.0,0
2023-07-11,SKU-8891,FMCG,191.0,14766.21,77.31,2819.0,0
2023-07-12,SKU-0562,Apparel,65.0,13221.65,203.41,614.0,0
2023-07-12,SKU-0821,Electronics,44.0,7274.52,165.33,280.0,1
2023-07-12,SKU-1134,FMCG,173.0,8714.01,50.37,2077.0,0
2023-07-12,SKU-2201,Home,27.0,11222.01,415.63,294.0,0
2023-07-12,SKU-3305,Electronics,29.0,10223.08,352.52,483.0,0
2023-07-12,SKU-4412,FMCG,193.0,5818.95,30.15,2550.0,0
2023-07-12,SKU-5501,Apparel,53.0,7595.43,143.31,701.0,0
2023-07-12,SKU-6623,Home,23.0,5858.33,254.71,211.0,0
2023-07-12,SKU-7734,Electronics,28.0,13438.88,479.96,474.0,0
2023-07-12,SKU-8891,FMCG,203.0,16024.82,78.94,2309.0,0
2023-07-13,SKU-0562,Apparel,55.0,10661.75,193.85,713.0,0
2023-07-13,SKU-0821,Electronics,30.0,5803.2,193.44,384.0,0
2023-07-13,SKU-1134,FMCG,205.0,10489.85,51.17,2525.0,0
2023-07-13,SKU-2201,Home,27.0,11060.28,409.64,209.0,0
2023-07-13,SKU-3305,Electronics,31.0,10632.69,342.99,249.0,0
2023-07-13,SKU-4412,FMCG,186.0,5382.84,28.94,1561.0,0
2023-07-13,SKU-5501,Apparel,47.0,6712.07,142.81,367.0,0
2023-07-13,SKU-6623,Home,28.0,6853.28,244.76,304.0,0
2023-07-13,SKU-7734,Electronics,30.0,14429.7,480.99,268.0,0
2023-07-13,SKU-8891,FMCG,178.0,13773.64,77.38,1041.0,0
2023-07-14,SKU-0562,Apparel,54.0,10701.18,198.17,511.0,0
2023-07-14,SKU-0821,Electronics,28.0,5785.36,206.62,221.0,0
2023-07-14,SKU-1134,FMCG,248.0,11958.56,48.22,1543.0,0
2023-07-14,SKU-2201,Home,28.0,10729.88,383.21,383.0,0
2023-07-14,SKU-3305,Electronics,35.0,12443.9,355.54,395.0,0
2023-07-14,SKU-4412,FMCG,257.0,6283.65,24.45,2249.0,1
2023-07-14,SKU-5501,Apparel,72.0,9298.8,129.15,847.0,1
2023-07-14,SKU-6623,Home,21.0,5347.23,254.63,308.0,0
2023-07-14,SKU-7734,Electronics,28.0,13360.2,477.15,482.0,0
2023-07-14,SKU-8891,FMCG,177.0,14800.74,83.62,1454.0,0
2023-07-15,SKU-0562,Apparel,84.0,14882.28,177.17,615.0,1
2023-07-15,SKU-0821,Electronics,42.0,7394.52,176.06,411.0,1
2023-07-15,SKU-1134,FMCG,205.0,9784.65,47.73,2945.0,0
2023-07-15,SKU-2201,Home,29.0,11451.52,394.88,,0
2023-07-15,SKU-3305,Electronics,45.0,12797.55,284.39,582.0,1
2023-07-15,SKU-4412,FMCG,257.0,7437.58,28.94,2465.0,0
2023-07-15,SKU-5501,Apparel,59.0,8558.54,145.06,909.0,0
2023-07-15,SKU-6623,Home,30.0,7439.7,247.99,303.0,0
2023-07-15,SKU-7734,Electronics,41.0,20457.36,498.96,300.0,0
2023-07-15,SKU-8891,FMCG,230.0,18149.3,78.91,2704.0,0
2023-07-16,SKU-0562,Apparel,61.0,11879.14,194.74,784.0,0
2023-07-16,SKU-0821,Electronics,28.0,5843.32,208.69,514.0,0
2023-07-16,SKU-1134,FMCG,225.0,10750.5,47.78,2997.0,0
2023-07-16,SKU-2201,Home,138.46153295025687,12335.7,411.19,186.0,0
2023-07-16,SKU-3305,Electronics,30.0,10602.9,353.43,252.0,0
2023-07-16,SKU-4412,FMCG,200.0,5762.0,28.81,2325.0,0
2023-07-16,SKU-5501,Apparel,69.0,10209.24,147.96,602.0,0
2023-07-16,SKU-6623,Home,42.0,8825.46,210.13,388.0,1
2023-07-16,SKU-7734,Electronics,31.0,15320.51,494.21,408.0,0
2023-07-16,SKU-8891,FMCG,247.0,19982.3,80.9,,0
2023-07-17,SKU-0562,Apparel,63.0,12942.72,205.44,948.0,0
2023-07-17,SKU-0821,Electronics,32.0,6403.2,200.1,538.0,0
2023-07-17,SKU-1134,FMCG,216.0,11072.16,51.26,2535.0,0
2023-07-17,SKU-2201,Home,24.0,9180.72,382.53,295.0,0
2023-07-17,SKU-3305,Electronics,37.0,10628.62,287.26,233.0,1
2023-07-17,SKU-4412,FMCG,171.0,4880.34,28.54,2223.0,0
2023-07-17,SKU-5501,Apparel,67.0,8391.08,125.24,418.0,1
2023-07-17,SKU-6623,Home,24.0,6264.96,261.04,209.0,0
2023-07-17,SKU-7734,Electronics,41.0,17682.48,431.28,478.0,1
2023-07-17,SKU-8891,FMCG,188.0,15244.92,81.09,2887.0,0
2023-07-18,SKU-0562,Apparel,60.0,11854.2,197.57,833.0,0
2023-07-18,SKU-0821,Electronics,31.0,6300.75,203.25,452.0,0
2023-07-18,SKU-1134,FMCG,228.0,10896.12,47.79,1357.0,0
2023-07-18,SKU-2201,Home,26.0,10425.48,400.98,123.0,0
2023-07-18,SKU-3305,Electronics,33.0,11163.24,338.28,581.0,0
2023-07-18,SKU-4412,FMCG,221.0,6446.57,29.17,1861.0,0
2023-07-18,SKU-5501,Apparel,61.0,9035.93,148.13,547.0,0
2023-07-18,SKU-6623,Home,22.0,5679.74,258.17,122.0,0
2023-07-18,SKU-7734,Electronics,31.0,16253.3,524.3,427.0,0
2023-07-18,SKU-8891,FMCG,232.0,17734.08,76.44,1006.0,0
2023-07-19,SKU-0562,Apparel,64.0,13067.52,204.18,973.0,0
2023-07-19,SKU-0821,Electronics,34.0,6792.86,199.79,586.0,0
2023-07-19,SKU-1134,FMCG,162.0,8464.5,52.25,2966.0,0
2023-07-19,SKU-2201,Home,29.0,9930.18,342.42,143.0,1
2023-07-19,SKU-3305,Electronics,35.0,11907.35,,345.0,0
2023-07-19,SKU-4412,FMCG,220.0,6666.0,30.3,1685.0,0
2023-07-19,SKU-5501,Apparel,53.0,8300.33,156.61,825.0,0
2023-07-19,SKU-6623,Home,24.0,5700.72,237.53,334.0,0
2023-07-19,SKU-7734,Electronics,34.0,16919.76,497.64,506.0,0
2023-07-19,SKU-8891,FMCG,161.0,12783.4,79.4,1223.0,0
2023-07-20,SKU-0562,Apparel,61.0,12399.47,203.27,343.0,0
2023-07-20,SKU-0821,Electronics,34.0,5681.06,167.09,365.0,1
2023-07-20,SKU-1134,FMCG,210.0,10176.6,48.46,1844.0,0
2023-07-20,SKU-2201,Home,21.0,8711.85,414.85,171.0,0
2023-07-20,SKU-3305,Electronics,32.0,11165.12,348.91,389.0,0
2023-07-20,SKU-4412,FMCG,172.0,4967.36,28.88,2592.0,0
2023-07-20,SKU-5501,Apparel,66.0,8308.74,125.89,867.0,1
2023-07-20,SKU-6623,Home,25.0,6292.75,251.71,150.0,0
2023-07-20,SKU-7734,Electronics,25.0,12521.75,500.87,534.0,0
2023-07-20,SKU-8891,FMCG,184.0,14626.16,79.49,1810.0,0
2023-07-21,SKU-0562,Apparel,62.0,12446.5,200.75,623.0,0
2023-07-21,SKU-0821,Electronics,30.0,6039.6,201.32,290.0,0
2023-07-21,SKU-1134,FMCG,220.0,11118.8,50.54,2109.0,0
2023-07-21,SKU-2201,Home,26.0,10072.4,387.4,205.0,0
2023-07-21,SKU-3305,Electronics,29.0,10538.02,363.38,242.0,0
2023-07-21,SKU-4412,FMCG,236.0,7087.08,30.03,2258.0,0
2023-07-21,SKU-5501,Apparel,83.0,11100.42,133.74,381.0,1
2023-07-21,SKU-6623,Home,25.0,6018.75,240.75,156.0,0
2023-07-21,SKU-7734,Electronics,26.0,13303.42,511.67,350.0,0
2023-07-21,SKU-8891,FMCG,235.0,19039.7,81.02,2516.0,0
2023-07-22,SKU-0562,Apparel,65.0,13282.75,204.35,576.0,0
2023-07-22,SKU-0821,Electronics,42.0,8053.92,191.76,352.0,0
2023-07-22,SKU-1134,FMCG,291.0,14616.93,50.23,1870.0,0
2023-07-22,SKU-2201,Home,32.0,12457.6,389.3,216.0,0
2023-07-22,SKU-3305,Electronics,33.0,11504.79,348.63,581.0,0
2023-07-22,SKU-4412,FMCG,215.0,6329.6,29.44,2795.0,0
2023-07-22,SKU-5501,Apparel,63.0,9467.64,150.28,770.0,0
2023-07-22,SKU-6623,Home,26.0,6203.86,238.61,181.0,0
2023-07-22,SKU-7734,Electronics,26.0,13276.38,510.63,394.0,0
2023-07-22,SKU-8891,FMCG,215.0,16615.2,77.28,2778.0,0
2023-07-23,SKU-0562,Apparel,79.0,15742.33,199.27,606.0,0
2023-07-23,SKU-0821,Electronics,38.0,7812.8,205.6,584.0,0
2023-07-23,SKU-1134,FMCG,204.0,10197.96,49.99,2193.0,0
2023-07-23,SKU-2201,Home,24.0,9941.28,414.22,134.0,0
2023-07-23,SKU-3305,Electronics,21.0,7248.36,345.16,597.0,0
2023-07-23,SKU-4412,FMCG,360.0,8823.6,24.51,2139.0,1
2023-07-23,SKU-5501,Apparel,72.0,11102.4,154.2,750.0,0
2023-07-23,SKU-6623,Home,29.0,6972.18,240.42,224.0,0
2023-07-23,SKU-7734,Electronics,37.0,18781.57,507.61,392.0,0
2023-07-23,SKU-8891,FMCG,252.0,19454.4,77.2,1592.0,0
2023-07-24,SKU-0562,Apparel,57.0,11194.8,196.4,790.0,0
2023-07-24,SKU-0821,Electronics,31.0,5989.2,193.2,474.0,0
2023-07-24,SKU-1134,FMCG,183.0,9325.68,50.96,1864.0,0
2023-07-24,SKU-2201,Home,22.0,8460.1,384.55,352.0,0
2023-07-24,SKU-3305,Electronics,27.0,9657.09,357.67,460.0,0
2023-07-24,SKU-4412,FMCG,213.0,6547.62,30.74,1296.0,0
2023-07-24,SKU-5501,Apparel,56.0,8287.44,147.99,855.0,0
2023-07-24,SKU-6623,Home,23.0,5886.85,255.95,379.0,0
2023-07-24,SKU-7734,Electronics,26.0,12784.2,491.7,409.0,0
2023-07-24,SKU-8891,FMCG,278.0,18153.4,65.3,2249.0,1
2023-07-25,SKU-0562,Apparel,49.0,10068.52,205.48,724.0,0
2023-07-25,SKU-0821,Electronics,33.0,6820.44,206.68,251.0,0
2023-07-25,SKU-1134,FMCG,165.0,8604.75,52.15,2014.0,0
2023-07-25,SKU-2201,Home,29.0,11593.62,399.78,375.0,0
2023-07-25,SKU-3305,Electronics,25.0,8844.5,353.78,442.0,0
2023-07-25,SKU-4412,FMCG,186.0,5546.52,29.82,1921.0,0
2023-07-25,SKU-5501,Apparel,58.0,9113.54,157.13,808.0,0
2023-07-25,SKU-6623,Home,24.0,6249.12,260.38,205.0,0
2023-07-25,SKU-7734,Electronics,33.0,16161.09,489.73,411.0,0
2023-07-25,SKU-8891,FMCG,223.0,18067.46,81.02,1910.0,0
2023-07-26,SKU-0562,Apparel,59.0,11500.87,194.93,655.0,0
2023-07-26,SKU-0821,Electronics,31.0,6417.31,207.01,517.0,0
2023-07-26,SKU-1134,FMCG,208.0,10387.52,49.94,1701.0,0
2023-07-26,SKU-2201,Home,28.0,10798.76,385.67,313.0,0
2023-07-26,SKU-3305,Electronics,25.0,9149.5,365.98,506.0,0
2023-07-26,SKU-4412,FMCG,224.0,5875.52,26.23,2209.0,1
2023-07-26,SKU-5501,Apparel,63.0,9543.24,151.48,972.0,0
2023-07-26,SKU-6623,Home,33.0,6796.35,205.95,384.0,1
2023-07-26,SKU-7734,Electronics,32.0,15396.48,481.14,406.0,0
2023-07-26,SKU-8891,FMCG,141.0,11405.49,80.89,2995.0,0
2023-07-27,SKU-0562,Apparel,67.0,12966.51,193.53,805.0,0
2023-07-27,SKU-0821,Electronics,42.0,6937.56,165.18,392.0,1
2023-07-27,SKU-1134,FMCG,196.0,10256.68,52.33,2888.0,0
2023-07-27,SKU-2201,Home,26.0,10522.72,404.72,145.0,0
2023-07-27,SKU-3305,Electronics,27.0,9419.49,348.87,329.0,0
2023-07-27,SKU-4412,FMCG,210.0,6331.5,30.15,2383.0,0
2023-07-27,SKU-5501,Apparel,61.0,9117.67,149.47,578.0,0
2023-07-27,SKU-6623,Home,30.0,7771.5,259.05,212.0,0
2023-07-27,SKU-7734,Electronics,41.0,17180.64,419.04,535.0,1
2023-07-27,SKU-8891,FMCG,179.0,14072.98,78.62,2374.0,0
2023-07-28,SKU-0562,Apparel,63.0,13189.05,209.35,867.0,0
2023-07-28,SKU-0821,Electronics,29.0,5708.94,196.86,523.0,0
2023-07-28,SKU-1134,FMCG,188.0,9839.92,52.34,1867.0,0
2023-07-28,SKU-2201,Home,27.0,10343.7,383.1,319.0,0
2023-07-28,SKU-3305,Electronics,35.0,10153.5,290.1,567.0,1
2023-07-28,SKU-4412,FMCG,200.0,6256.0,31.28,2577.0,0
2023-07-28,SKU-5501,Apparel,60.0,9312.6,155.21,903.0,0
2023-07-28,SKU-6623,Home,20.0,5058.2,252.91,379.0,0
2023-07-28,SKU-7734,Electronics,33.0,16424.1,497.7,296.0,0
2023-07-28,SKU-8891,FMCG,200.0,16666.0,83.33,1714.0,0
2023-07-29,SKU-0562,Apparel,73.0,13943.73,191.01,687.0,0
2023-07-29,SKU-0821,Electronics,32.0,5528.64,172.77,597.0,1
2023-07-29,SKU-1134,FMCG,231.0,11002.53,47.63,2789.0,0
2023-07-29,SKU-2201,Home,26.0,10186.8,391.8,157.0,0
2023-07-29,SKU-3305,Electronics,31.0,10550.23,340.33,295.0,0
2023-07-29,SKU-4412,FMCG,248.0,7504.48,30.26,2285.0,0
2023-07-29,SKU-5501,Apparel,53.0,8255.28,155.76,851.0,0
2023-07-29,SKU-6623,Home,26.0,6581.9,253.15,214.0,0
2023-07-29,SKU-7734,Electronics,37.0,18675.38,504.74,509.0,0
2023-07-29,SKU-8891,FMCG,243.0,19923.57,81.99,2100.0,0
2023-07-30,SKU-0562,Apparel,57.0,10943.43,,820.0,0
2023-07-30,SKU-0821,Electronics,48.0,7920.96,165.02,507.0,1
2023-07-30,SKU-1134,FMCG,206.0,10613.12,51.52,2626.0,0
2023-07-30,SKU-2201,Home,35.0,12359.55,353.13,302.0,1
2023-07-30,SKU-3305,Electronics,34.0,12012.88,353.32,506.0,0
2023-07-30,SKU-4412,FMCG,236.0,7247.56,30.71,2932.0,0
2023-07-30,SKU-5501,Apparel,,10701.6,152.88,923.0,0
2023-07-30,SKU-6623,Home,25.0,6483.75,259.35,393.0,0
2023-07-30,SKU-7734,Electronics,39.0,19358.04,496.36,357.0,0
2023-07-30,SKU-8891,FMCG,231.0,18024.93,78.03,2618.0,0
2023-07-31,SKU-0562,Apparel,55.0,10696.4,194.48,374.0,0
2023-07-31,SKU-0821,Electronics,39.0,6465.81,165.79,209.0,1
2023-07-31,SKU-1134,FMCG,202.0,10091.92,49.96,1079.0,0
2023-07-31,SKU-2201,Home,29.0,10307.47,355.43,197.0,1
2023-07-31,SKU-3305,Electronics,33.0,11754.93,356.21,439.0,0
2023-07-31,SKU-4412,FMCG,196.0,6001.52,30.62,2640.0,0
2023-07-31,SKU-5501,Apparel,62.0,9662.7,155.85,674.0,0
2023-07-31,SKU-6623,Home,34.0,7064.18,207.77,366.0,1
2023-07-31,SKU-7734,Electronics,33.0,15741.33,477.01,346.0,0
2023-07-31,SKU-8891,FMCG,202.0,16883.16,83.58,1424.0,0
2023-08-01,SKU-0562,Apparel,57.0,11268.9,197.7,847.0,0
2023-08-01,SKU-0821,Electronics,29.0,5885.26,202.94,545.0,0
2023-08-01,SKU-1134,FMCG,219.0,11252.22,51.38,2223.0,0
2023-08-01,SKU-2201,Home,26.0,8539.96,328.46,393.0,1
2023-08-01,SKU-3305,Electronics,118.05168720737969,8895.12,342.12,423.0,0
2023-08-01,SKU-4412,FMCG,153.0,4388.04,28.68,1214.0,0
2023-08-01,SKU-5501,Apparel,53.0,7739.59,146.03,855.0,0
2023-08-01,SKU-6623,Home,26.0,6235.58,239.83,242.0,0
2023-08-01,SKU-7734,Electronics,34.0,15011.0,441.5,561.0,1
2023-08-01,SKU-8891,FMCG,202.0,15521.68,76.84,2980.0,0
2023-08-02,SKU-0562,Apparel,62.0,12214.0,197.0,814.0,0
2023-08-02,SKU-0821,Electronics,27.0,5132.7,190.1,351.0,0
2023-08-02,SKU-1134,FMCG,190.0,9623.5,50.65,1597.0,0
2023-08-02,SKU-2201,Home,26.0,10858.12,417.62,146.0,0
2023-08-02,SKU-3305,Electronics,28.0,9798.04,349.93,407.0,0
2023-08-02,SKU-4412,FMCG,151.0,4439.4,29.4,2301.0,0
2023-08-02,SKU-5501,Apparel,65.0,9373.65,144.21,633.0,0
2023-08-02,SKU-6623,Home,29.0,7145.89,246.41,257.0,0
2023-08-02,SKU-7734,Electronics,29.0,13795.3,475.7,364.0,0
2023-08-02,SKU-8891,FMCG,215.0,17752.55,82.57,2538.0,0
2023-08-03,SKU-0562,Apparel,58.0,11431.22,197.09,869.0,0
2023-08-03,SKU-0821,Electronics,29.0,4912.89,169.41,416.0,1
2023-08-03,SKU-1134,FMCG,198.0,10395.0,52.5,2252.0,0
2023-08-03,SKU-2201,Home,30.0,11994.0,399.8,398.0,0
2023-08-03,SKU-3305,Electronics,26.0,9266.14,356.39,,0
2023-08-03,SKU-4412,FMCG,194.0,5674.5,29.25,1642.0,0
2023-08-03,SKU-5501,Apparel,58.0,8289.94,142.93,731.0,0
2023-08-03,SKU-6623,Home,29.0,7185.91,247.79,378.0,0
2023-08-03,SKU-7734,Electronics,35.0,17007.9,485.94,499.0,0
2023-08-03,SKU-8891,FMCG,195.0,15945.15,81.77,2798.0,0
2023-08-04,SKU-0562,Apparel,60.0,11468.4,191.14,802.0,0
2023-08-04,SKU-0821,Electronics,29.0,5903.82,203.58,219.0,0
2023-08-04,SKU-1134,FMCG,184.0,9117.2,49.55,2878.0,0
2023-08-04,SKU-2201,Home,24.0,9677.76,403.24,260.0,0
2023-08-04,SKU-3305,Electronics,38.0,11032.54,290.33,558.0,1
2023-08-04,SKU-4412,FMCG,211.0,6285.69,29.79,2609.0,0
2023-08-04,SKU-5501,Apparel,66.0,10035.3,152.05,398.0,0
2023-08-04,SKU-6623,Home,29.0,6254.72,215.68,173.0,1
2023-08-04,SKU-7734,Electronics,25.0,11902.5,476.1,268.0,0
2023-08-04,SKU-8891,FMCG,188.0,15094.52,80.29,,0
2023-08-05,SKU-0562,Apparel,78.0,15252.9,195.55,300.0,0
2023-08-05,SKU-0821,Electronics,27.0,5499.9,203.7,475.0,0
2023-08-05,SKU-1134,FMCG,282.0,11815.8,41.9,2750.0,1
2023-08-05,SKU-2201,Home,31.0,12853.22,414.62,350.0,0
2023-08-05,SKU-3305,Electronics,32.0,11380.8,355.65,453.0,0
2023-08-05,SKU-4412,FMCG,200.0,6216.0,31.08,1194.0,0
2023-08-05,SKU-5501,Apparel,60.0,8900.4,148.34,310.0,0
2023-08-05,SKU-6623,Home,27.0,7018.92,259.96,267.0,0
2023-08-05,SKU-7734,Electronics,30.0,14829.9,494.33,517.0,0
2023-08-05,SKU-8891,FMCG,202.0,15976.18,79.09,1329.0,0
2023-08-06,SKU-0562,Apparel,74.0,14619.44,197.56,354.0,0
2023-08-06,SKU-0821,Electronics,32.0,6544.64,204.52,,0
2023-08-06,SKU-1134,FMCG,267.0,12864.06,48.18,1200.0,0
2023-08-06,SKU-2201,Home,31.0,11794.88,380.48,200.0,0
2023-08-06,SKU-3305,Electronics,29.0,9748.35,336.15,556.0,0
2023-08-06,SKU-4412,FMCG,219.0,6626.94,30.26,2862.0,0
2023-08-06,SKU-5501,Apparel,97.0,12001.81,123.73,732.0,1
2023-08-06,SKU-6623,Home,24.0,5777.76,240.74,120.0,0
2023-08-06,SKU-7734,Electronics,34.0,17725.9,521.35,320.0,0
2023-08-06,SKU-8891,FMCG,245.0,19261.9,78.62,1741.0,0
2023-08-07,SKU-0562,Apparel,59.0,11805.9,200.1,395.0,0
2023-08-07,SKU-0821,Electronics,31.0,6463.81,208.51,190.0,0
2023-08-07,SKU-1134,FMCG,237.0,12096.48,51.04,1593.0,0
2023-08-07,SKU-2201,Home,20.0,7761.6,388.08,234.0,0
2023-08-07,SKU-3305,Electronics,23.0,7767.1,337.7,181.0,0
2023-08-07,SKU-4412,FMCG,176.0,5528.16,31.41,2881.0,0
2023-08-07,SKU-5501,Apparel,60.0,9156.0,152.6,348.0,0
2023-08-07,SKU-6623,Home,24.0,5770.56,240.44,376.0,0
2023-08-07,SKU-7734,Electronics,33.0,17157.03,519.91,368.0,0
2023-08-07,SKU-8891,FMCG,205.0,15659.95,76.39,1295.0,0
2023-08-08,SKU-0562,Apparel,72.0,15029.28,208.74,375.0,0
2023-08-08,SKU-0821,Electronics,26.0,5026.58,193.33,367.0,0
2023-08-08,SKU-1134,FMCG,190.0,9348.0,49.2,1882.0,0
2023-08-08,SKU-2201,Home,21.0,8063.37,383.97,358.0,0
2023-08-08,SKU-3305,Electronics,34.0,11561.36,340.04,528.0,0
2023-08-08,SKU-4412,FMCG,196.0,6128.92,31.27,2234.0,0
2023-08-08,SKU-5501,Apparel,63.0,9012.15,143.05,859.0,0
2023-08-08,SKU-6623,Home,33.0,6758.73,204.81,182.0,1
2023-08-08,SKU-7734,Electronics,23.0,11685.61,508.07,435.0,0
2023-08-08,SKU-8891,FMCG,208.0,15988.96,76.87,2277.0,0
2023-08-09,SKU-0562,Apparel,59.0,11800.59,200.01,568.0,0
2023-08-09,SKU-0821,Electronics,23.0,4581.37,199.19,300.0,0
2023-08-09,SKU-1134,FMCG,220.0,10839.4,49.27,960.0,0
2023-08-09,SKU-2201,Home,24.0,9637.68,401.57,226.0,0
2023-08-09,SKU-3305,Electronics,27.0,9238.32,342.16,255.0,0
2023-08-09,SKU-4412,FMCG,145.0,4374.65,30.17,2669.0,0
2023-08-09,SKU-5501,Apparel,61.0,9542.84,156.44,611.0,0
2023-08-09,SKU-6623,Home,27.0,7076.16,262.08,202.0,0
2023-08-09,SKU-7734,Electronics,31.0,15311.21,493.91,443.0,0
2023-08-09,SKU-8891,FMCG,165.0,12942.6,78.44,2197.0,0
2023-08-10,SKU-0562,Apparel,,13646.2,192.2,488.0,0
2023-08-10,SKU-0821,Electronics,39.0,6381.96,163.64,259.0,1
2023-08-10,SKU-1134,FMCG,239.0,11699.05,48.95,2769.0,0
2023-08-10,SKU-2201,Home,25.0,10458.5,418.34,194.0,0
2023-08-10,SKU-3305,Electronics,26.0,8762.52,337.02,277.0,0
2023-08-10,SKU-4412,FMCG,181.0,5507.83,30.43,1856.0,0
2023-08-10,SKU-5501,Apparel,64.0,8406.4,131.35,848.0,1
2023-08-10,SKU-6623,Home,24.0,5712.96,238.04,227.0,0
2023-08-10,SKU-7734,Electronics,30.0,14604.6,486.82,371.0,0
2023-08-10,SKU-8891,FMCG,202.0,15650.96,77.48,1679.0,0
2023-08-11,SKU-0562,Apparel,60.0,11628.0,193.8,773.0,0
2023-08-11,SKU-0821,Electronics,27.0,5516.1,204.3,408.0,0
2023-08-11,SKU-1134,FMCG,196.0,10121.44,51.64,1470.0,0
2023-08-11,SKU-2201,Home,28.0,11438.28,408.51,395.0,0
2023-08-11,SKU-3305,Electronics,23.0,8197.89,356.43,591.0,0
2023-08-11,SKU-4412,FMCG,203.0,5893.09,29.03,1584.0,0
2023-08-11,SKU-5501,Apparel,49.0,6998.67,142.83,535.0,0
2023-08-11,SKU-6623,Home,24.0,6219.12,259.13,132.0,0
